Customer ID,Customer Name,Segment,City,State,Country,Region,Gender,Age,Education,Marital Status,Order ID,Order Date,Months,Ship Mode,Product Category,Product,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Browsing Time (min),Like,Share,Add to Cart
ER-001379,Neal Gainer,Consumer,Querétaro,Querétaro,Mexico,North,Female,29,Master,Married,HF-2024-559,2022/11/15,Feb,Second Class,Home & Furniture,Umbrellas,$70.00 ,2,0.03,$35.00 ,$3.50 ,High,26.4,1,0,0
LL-001460,Fischer O'Donnell,Home Office,Yogyakarta,Yogyakarta,Indonesia,Southeast Asia,Male,24,Bachelor,Married,HF-2024-560,2022/8/21,Aug,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,5,0.05,$19.80 ,$2.00 ,High,17.5,0,1,0
ES-00367,Blackwell Rawles,Home Office,Dhaka,Dhaka,Bangladesh,Central Asia,Male,31,Bachelor,Married,HF-2024-561,2022/1/15,Jan,Second Class,Home & Furniture,Sofa Covers,$216.00 ,5,0.05,$82.00 ,$8.20 ,Medium,19.1,0,1,1
IN-00196,Ball Hagelstein,Corporate,São Paulo,São Paulo,Brazil,South,Female,32,Bachelor,Married,HF-2024-562,2022/3/15,Jan,Second Class,Home & Furniture,Bed Sheets,$211.00 ,1,0.05,$120.50 ,$12.00 ,Medium,38.5,1,1,1
LL-0079,Gibson Carroll,Consumer,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia,Male,27,Associate Degree,Married,HF-2024-563,2022/9/16,Sep,Second Class,Home & Furniture,Curtains,$34.00 ,2,0.01,$17.00 ,$1.70 ,Critical,8.1,0,0,0
TT-00422,Larsen Patt,Consumer,Shantou,Guangdong,China,North Asia,Female,28,Bachelor,Married,HF-2024-564,2022/5/15,Nov,Second Class,Home & Furniture,Towels,$228.00 ,5,0.05,$91.00 ,$9.10 ,Critical,23.5,1,1,1
RE-0065,Knox Sayre,Consumer,Newcastle,New South Wales,Australia,Oceania,Male,20,High School,Married,HF-2024-565,2024/4/30,Apr,Second Class,Home & Furniture,Sofas,$67.00 ,1,0.02,$67.00 ,$6.70 ,High,5.1,0,0,0
RN-00288,Hansen Eichhorn,Consumer,Arbil,Arbil,Iraq,EMEA,Male,23,Associate Degree,Married,HF-2024-566,2023/9/15,Aug,Second Class,Home & Furniture,Beds,$78.00 ,2,0.05,$39.00 ,$3.90 ,Critical,9.1,1,0,0
EN-009,Wall Olsen,Consumer,Juárez,Chihuahua,Mexico,North,Male,45,Master,Married,HF-2024-567,2024/3/21,Mar,Second Class,Home & Furniture,Dinning Tables,$119.00 ,2,0.01,$36.60 ,$3.70 ,Critical,7.1,0,0,0
RI-00163,Clay Molinari,Home Office,Mashhad,Razavi Khorasan,Iran,EMEA,Female,30,Master,Married,HF-2024-568,2023/1/15,Feb,Second Class,Home & Furniture,Shoe Rack,$124.00 ,5,0.01,$37.80 ,$3.80 ,High,11.9,1,1,1
ON-0058,Trujillo Sheldon,Consumer,Le Petit-Quevilly,Upper Normandy,France,Central,Female,49,Doctorate,Married,HF-2024-569,2024/7/18,Jul,Second Class,Home & Furniture,Umbrellas,$70.00 ,3,0.03,$23.30 ,$2.30 ,Critical,24.6,1,0,1
ES-001315,Keller Haines,Home Office,Wigan,England,United Kingdom,North,Female,26,Master,Single,HF-2024-570,2022/1/15,Sep,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,3,0.03,$41.00 ,$4.10 ,Critical,21,1,1,1
TH-002476,Carrillo Smith,Home Office,Irapuato,Guanajuato,Mexico,North,Male,65,Doctorate,Married,HF-2024-571,2024/5/20,May,Second Class,Home & Furniture,Sofa Covers,$216.00 ,4,0.05,$92.80 ,$9.30 ,High,1.5,1,0,0
DY-001978,Vaughn Grady,Consumer,Mamak,Ankara,Turkey,EMEA,Female,31,Bachelor,Married,HF-2024-572,2022/9/15,Feb,Second Class,Home & Furniture,Bed Sheets,$211.00 ,1,0.02,$126.80 ,$12.70 ,Medium,23.4,1,1,1
AY-00265,Wolf Murray,Corporate,Indianapolis,Indiana,United States,Central,Female,19,High School,Single,HF-2024-573,2024/6/15,Jun,Second Class,Home & Furniture,Curtains,$34.00 ,5,0.01,$6.80 ,$0.70 ,High,38.7,0,1,1
LL-001069,Cochran Mitchell,Corporate,Lakeland,Florida,United States,South,Male,43,Master,Married,HF-2024-574,2024/7/15,Jan,Second Class,Home & Furniture,Towels,$228.00 ,3,0.02,$134.30 ,$13.40 ,Critical,19.9,0,0,1
NI-001680,Simpson Catini,Consumer,Brisbane,Queensland,Australia,Oceania,Female,25,High School,Married,HF-2024-575,2024/2/24,Feb,Second Class,Home & Furniture,Sofas,$67.00 ,2,0.04,$33.50 ,$3.40 ,High,10.6,1,1,1
AR-00605,Bishop Dunbar,Home Office,Villa Nueva,Guatemala,Guatemala,Central,Female,31,Bachelor,Married,HF-2024-576,2024/2/23,Feb,Second Class,Home & Furniture,Beds,$78.00 ,4,0.04,$19.50 ,$2.00 ,Medium,26.5,1,1,1
TE-00364,Reese Huthwaite,Consumer,Nairobi,Nairobi,Kenya,Africa,Male,31,Master,Married,HF-2024-577,2023/10/15,Oct,Second Class,Home & Furniture,Dinning Tables,$119.00 ,5,0.03,$21.20 ,$2.10 ,High,19.8,1,0,0
IN-00420,Cain Mccrossin,Home Office,Puebla,Puebla,Mexico,North,Female,21,High School,Married,HF-2024-578,2024/9/15,Aug,Second Class,Home & Furniture,Shoe Rack,$124.00 ,1,0.03,$40.30 ,$4.00 ,Critical,15.4,1,1,1
LL-00398,Wells Castell,Consumer,Manila,National Capital,Philippines,Southeast Asia,Male,36,Master,Single,HF-2024-579,2024/11/17,Nov,Second Class,Home & Furniture,Umbrellas,$70.00 ,5,0.03,$14.00 ,$1.40 ,Critical,13.5,0,0,0
IR-00233,Phelps Mcnair,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,Female,22,High School,Single,HF-2024-580,2023/12/21,Dec,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,4,0.03,$37.00 ,$3.70 ,Critical,23.6,1,0,1
NS-00756,Maldonado Jenkins,Corporate,Mansfield,England,United Kingdom,North,Male,42,Master,Single,HF-2024-581,2023/7/15,May,Second Class,Home & Furniture,Sofa Covers,$216.00 ,1,0.02,$131.70 ,$13.20 ,High,18.4,0,1,0
ON-00191,Spears Thornton,Corporate,Ris-Orangis,Ile-de-France,France,Central,Female,20,Associate Degree,Single,HF-2024-582,2024/7/15,Jul,Second Class,Home & Furniture,Bed Sheets,$211.00 ,1,0.01,$128.90 ,$12.90 ,Medium,20,0,1,0
CH-00183,Bates Gockenbach,Consumer,Wafangdian,Liaoning,China,North Asia,Male,29,Master,Single,HF-2024-583,2024/12/15,Jun,Second Class,Home & Furniture,Curtains,$34.00 ,2,0.01,$17.00 ,$1.70 ,Critical,15.5,1,0,1
AN-00168,Haley Wasserman,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,Female,21,High School,Single,HF-2024-584,2024/2/16,Feb,Second Class,Home & Furniture,Towels,$228.00 ,2,0.02,$138.90 ,$13.90 ,Medium,8.3,1,1,1
DT-00927,Blake Kastensmidt,Home Office,Xining,Qinghai,China,North Asia,Female,46,Doctorate,Married,HF-2024-585,2022/11/14,Nov,Second Class,Home & Furniture,Sofas,$67.00 ,5,0.04,$13.40 ,$1.30 ,Medium,23.8,0,0,0
NS-003325,Daniels Collins,Corporate,San Diego,California,United States,West,Female,34,Bachelor,Married,HF-2024-586,2023/7/15,Jul,Second Class,Home & Furniture,Beds,$78.00 ,1,0.01,$78.00 ,$7.80 ,Critical,20,1,1,1
ON-002399,Pierce Creighton,Consumer,San Cristóbal de Las Casas,Chiapas,Mexico,North,Male,53,Doctorate,Married,HF-2024-587,2024/10/23,Oct,Second Class,Home & Furniture,Dinning Tables,$119.00 ,2,0.03,$31.90 ,$3.20 ,Critical,14.6,0,0,0
AN-00168,Haley Wasserman,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,Female,21,High School,Single,HF-2024-588,2022/4/15,May,Second Class,Home & Furniture,Shoe Rack,$124.00 ,3,0.05,$25.40 ,$2.50 ,High,23.8,0,0,1
LL-001705,Mathews O'Donnell,Corporate,Benin City,Edo,Nigeria,Africa,Male,43,Doctorate,Married,HF-2024-589,2024/10/15,Jan,Second Class,Home & Furniture,Umbrellas,$70.00 ,5,0.01,$14.00 ,$1.40 ,Critical,2.7,0,1,1
KY-00776,Donaldson Zandusky,Consumer,Escuintla,Escuintla,Guatemala,Central,Female,24,Master,Single,HF-2024-590,2022/11/15,Apr,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,2,0.02,$47.70 ,$4.80 ,High,6,1,1,1
RD-002976,Ford Byrd,Home Office,Arak,Markazi,Iran,EMEA,Female,18,High School,Single,HF-2024-591,2024/2/15,Sep,Second Class,Home & Furniture,Sofa Covers,$216.00 ,3,0.04,$110.10 ,$11.00 ,High,33.9,0,0,1
LE-0027,Reid Engle,Home Office,Kharkiv,Kharkiv,Ukraine,EMEA,Male,27,Master,Married,HF-2024-592,2023/3/19,Mar,Second Class,Home & Furniture,Bed Sheets,$211.00 ,5,0.03,$99.40 ,$9.90 ,Medium,17,1,0,0
HY-00172,Mathis Mccarthy,Consumer,Zapopan,Jalisco,Mexico,North,Male,21,High School,Married,HF-2024-593,2024/1/31,Jan,Second Class,Home & Furniture,Curtains,$34.00 ,5,0.04,$6.80 ,$0.70 ,Critical,18.1,1,1,1
NG-001797,Thompson Armstrong,Home Office,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Female,22,High School,Single,HF-2024-594,2024/3/15,Nov,Second Class,Home & Furniture,Towels,$228.00 ,5,0.01,$136.60 ,$13.70 ,Medium,16.3,0,1,1
AS-00859,Wise Koutras,Corporate,Liverpool,England,United Kingdom,North,Male,21,High School,Single,HF-2024-595,2022/8/17,Aug,Second Class,Home & Furniture,Sofas,$67.00 ,2,0.03,$33.50 ,$3.40 ,High,19,0,1,0
RD-00240,Wright Baird,Consumer,León,León,Nicaragua,Central,Female,25,High School,Single,HF-2024-596,2024/3/22,Mar,Second Class,Home & Furniture,Beds,$78.00 ,4,0.03,$19.50 ,$2.00 ,Medium,17.8,1,1,1
NG-001797,Thompson Armstrong,Home Office,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Female,22,High School,Single,HF-2024-597,2022/9/15,Feb,Second Class,Home & Furniture,Dinning Tables,$119.00 ,1,0.02,$36.60 ,$3.70 ,Medium,15,1,1,1
TT-001878,Gates Moffitt,Corporate,Berlin,Berlin,Germany,Central,Female,28,Associate Degree,Single,HF-2024-598,2022/7/26,Jul,Second Class,Home & Furniture,Shoe Rack,$124.00 ,5,0.02,$31.60 ,$3.20 ,High,9,1,1,1
UE-00136,Snow Pardue,Consumer,Cartagena,Bolívar,Colombia,South,Male,18,High School,Single,HF-2024-599,2022/7/15,Jun,Second Class,Home & Furniture,Umbrellas,$70.00 ,2,0.01,$35.00 ,$3.50 ,Medium,26.3,0,0,1
LE-006827,Pittman Lonsdale,Home Office,Fort Collins,Colorado,United States,West,Female,56,Doctorate,Single,HF-2024-600,2022/12/29,Dec,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,2,0.03,$45.00 ,$4.50 ,Critical,12.4,1,1,1
AN-00300,Atkinson Ryan,Corporate,Shanghai,Shanghai,China,North Asia,Female,33,Bachelor,Married,HF-2024-601,2023/7/31,Jul,Second Class,Home & Furniture,Sofa Covers,$216.00 ,4,0.02,$118.70 ,$11.90 ,High,23.7,1,1,1
LE-0052,Mcdowell Roelle,Consumer,Madison,Wisconsin,United States,Central,Male,37,Master,Married,HF-2024-602,2022/2/20,Feb,Second Class,Home & Furniture,Bed Sheets,$211.00 ,4,0.04,$97.20 ,$9.70 ,Medium,9,0,0,0
EL-00737,Shaffer O'Connel,Corporate,Kramators'k,Donetsk,Ukraine,EMEA,Female,49,Doctorate,Married,HF-2024-603,2024/8/15,Jun,Second Class,Home & Furniture,Curtains,$34.00 ,5,0.05,$6.80 ,$0.70 ,Medium,33.6,0,0,1
YN-002590,Rhodes Goldwyn,Home Office,Franklin,Massachusetts,United States,East,Female,23,Bachelor,Single,HF-2024-604,2023/9/23,Sep,Second Class,Home & Furniture,Towels,$228.00 ,2,0.05,$125.20 ,$12.50 ,Medium,21.8,1,1,1
EY-004757,Chavez Delaney,Home Office,Choluteca,Choluteca,Honduras,Central,Female,48,Doctorate,Married,HF-2024-605,2022/6/27,Jun,Second Class,Home & Furniture,Sofas,$67.00 ,2,0.03,$33.50 ,$3.40 ,High,21,0,1,1
GE-00632,Grimes Paige,Consumer,Melbourne,Victoria,Australia,Oceania,Male,28,Associate Degree,Married,HF-2024-606,2023/7/15,Feb,Second Class,Home & Furniture,Beds,$78.00 ,4,0.01,$19.50 ,$2.00 ,High,26.3,0,0,1
VA-00916,Hammond Kamberova,Consumer,Siegen,North Rhine-Westphalia,Germany,Central,Female,48,Doctorate,Married,HF-2024-607,2022/10/15,Oct,Second Class,Home & Furniture,Dinning Tables,$119.00 ,1,0.05,$33.10 ,$3.30 ,Medium,4.9,1,1,1
TT-00241,Gallegos Rosenblatt,Consumer,Kaunas,Kaunas,Lithuania,EMEA,Male,51,Doctorate,Single,HF-2024-608,2023/6/15,Mar,Second Class,Home & Furniture,Shoe Rack,$124.00 ,5,0.04,$19.20 ,$1.90 ,High,9.4,0,0,0
GE-001259,Contreras Paige,Home Office,São Paulo,São Paulo,Brazil,South,Female,19,Associate Degree,Single,HF-2024-609,2024/11/22,Nov,Second Class,Home & Furniture,Umbrellas,$70.00 ,2,0.05,$35.00 ,$3.50 ,Critical,36.7,1,1,1
AN-001623,Lang Oakman,Corporate,Launceston,Tasmania,Australia,Oceania,Female,32,Bachelor,Married,HF-2024-610,2022/11/15,Jul,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,5,0.04,$26.40 ,$2.60 ,Medium,13.9,1,1,1
ER-0089,Estrada Kiefer,Consumer,Buenos Aires,Buenos Aires,Argentina,South,Male,40,Master,Married,HF-2024-611,2022/7/27,Jul,Second Class,Home & Furniture,Sofa Covers,$216.00 ,3,0.01,$129.50 ,$13.00 ,Critical,10.6,0,0,0
RG-00577,Stafford Rosenberg,Corporate,Seattle,Washington,United States,West,Male,22,Associate Degree,Single,HF-2024-612,2022/3/27,Mar,Second Class,Home & Furniture,Bed Sheets,$211.00 ,3,0.01,$124.70 ,$12.50 ,High,11.2,0,1,1
NG-00759,Huff Manning,Consumer,Río Bravo,Tamaulipas,Mexico,North,Female,21,Associate Degree,Married,HF-2024-613,2024/1/16,Jan,Second Class,Home & Furniture,Curtains,$34.00 ,5,0.05,$6.80 ,$0.70 ,Critical,12.4,1,1,1
LL-001705,Mathews O'Donnell,Corporate,Benin City,Edo,Nigeria,Africa,Male,43,Doctorate,Married,HF-2024-614,2023/6/15,Feb,Second Class,Home & Furniture,Towels,$228.00 ,2,0.04,$129.80 ,$13.00 ,High,1.3,1,0,1
AS-00859,Wise Koutras,Corporate,Liverpool,England,United Kingdom,North,Male,21,High School,Single,HF-2024-615,2023/9/17,Sep,Second Class,Home & Furniture,Sofas,$67.00 ,1,0.03,$67.00 ,$6.70 ,High,12.3,1,1,0
RF-00205,Mejia Waldorf,Corporate,Pozzuoli,Campania,Italy,South,Female,33,Bachelor,Single,HF-2024-616,2024/10/31,Oct,Second Class,Home & Furniture,Beds,$78.00 ,2,0.03,$39.00 ,$3.90 ,Medium,1.5,0,1,1
ON-00436,Camacho Thompson,Home Office,Ninghai,Shandong,China,North Asia,Female,29,Bachelor,Single,HF-2024-617,2024/5/15,Aug,Second Class,Home & Furniture,Dinning Tables,$119.00 ,1,0.04,$34.20 ,$3.40 ,Medium,31.6,1,1,1
DT-00511,Glass Schmidt,Home Office,Tlalpan,Distrito Federal,Mexico,North,Female,39,Master,Married,HF-2024-618,2024/5/27,May,Second Class,Home & Furniture,Shoe Rack,$124.00 ,4,0.04,$24.20 ,$2.40 ,High,31.3,1,1,1
EN-0059,Kelly Braden,Corporate,Detroit,Michigan,United States,Central,Female,46,Doctorate,Married,HF-2024-619,2024/4/15,May,Second Class,Home & Furniture,Umbrellas,$70.00 ,3,0.02,$23.30 ,$2.30 ,High,6.2,1,1,1
EY-00143,Robertson Coakley,Consumer,Barletta,Apulia,Italy,South,Female,30,Master,Single,HF-2024-620,2024/10/28,Oct,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,1,0.03,$49.00 ,$4.90 ,High,29.7,1,1,1
RR-00127,Peters Derr,Corporate,Lannion,Brittany,France,Central,Male,34,Bachelor,Married,HF-2024-621,2023/8/15,Apr,Second Class,Home & Furniture,Sofa Covers,$216.00 ,4,0.01,$127.40 ,$12.70 ,High,11.5,1,0,1
ON-001351,Collier Mcmahon,Consumer,Lisbon,Lisboa,Portugal,South,Female,21,High School,Single,HF-2024-622,2024/5/13,May,Second Class,Home & Furniture,Bed Sheets,$211.00 ,2,0.03,$118.30 ,$11.80 ,Medium,26,1,1,1
ER-00419,Marquez Miller,Home Office,Dortmund,North Rhine-Westphalia,Germany,Central,Male,24,Bachelor,Married,HF-2024-623,2023/5/16,May,Second Class,Home & Furniture,Curtains,$34.00 ,2,0.01,$17.00 ,$1.70 ,High,11.4,0,0,0
AY-001765,Weber Halladay,Consumer,Meerut,Uttar Pradesh,India,Central Asia,Female,19,High School,Married,HF-2024-624,2022/6/27,Jun,Second Class,Home & Furniture,Towels,$228.00 ,1,0.04,$138.90 ,$13.90 ,Critical,39.1,0,0,1
RI-00163,Clay Molinari,Home Office,Mashhad,Razavi Khorasan,Iran,EMEA,Female,30,Master,Married,HF-2024-625,2024/4/17,Apr,Second Class,Home & Furniture,Sofas,$67.00 ,2,0.04,$33.50 ,$3.40 ,High,38.9,1,1,0
ER-00519,Wade Fritzler,Home Office,Hialeah,Florida,United States,South,Female,45,Master,Married,HF-2024-626,2023/4/15,Apr,Second Class,Home & Furniture,Beds,$78.00 ,4,0.02,$19.50 ,$2.00 ,Critical,29,1,1,1
ON-00613,Solomon Vernon,Consumer,Padang,Sumatera Barat,Indonesia,Southeast Asia,Male,26,Associate Degree,Married,HF-2024-627,2023/9/22,Sep,Second Class,Home & Furniture,Dinning Tables,$119.00 ,3,0.01,$35.40 ,$3.50 ,Critical,5.8,1,0,1
NS-00547,Aguilar Hopkins,Consumer,Santana de Parnaíba,São Paulo,Brazil,South,Female,36,Master,Married,HF-2024-628,2024/2/22,Feb,Second Class,Home & Furniture,Shoe Rack,$124.00 ,5,0.03,$25.40 ,$2.50 ,Medium,16,1,1,1
UM-00432,Hood Mitchum,Home Office,Lunel,Languedoc-Roussillon,France,Central,Male,32,Doctorate,Married,HF-2024-629,2022/6/24,Jun,Second Class,Home & Furniture,Umbrellas,$70.00 ,3,0.04,$23.30 ,$2.30 ,Critical,15.5,1,0,1
TE-00474,Roth Seite,Consumer,Cuttack,Odisha,India,Central Asia,Male,31,Doctorate,Married,HF-2024-630,2022/10/24,Oct,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,3,0.04,$37.00 ,$3.70 ,High,2.1,0,1,1
CK-001833,Paul Kendrick,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,Female,23,Associate Degree,Married,HF-2024-631,2023/1/15,Jan,Second Class,Home & Furniture,Sofa Covers,$216.00 ,3,0.04,$110.10 ,$11.00 ,Medium,22.8,0,0,0
RO-001150,Shannon Soltero,Consumer,Ribeirão Preto,São Paulo,Brazil,South,Female,18,High School,Single,HF-2024-632,2022/12/19,Dec,Second Class,Home & Furniture,Bed Sheets,$211.00 ,4,0.03,$105.70 ,$10.60 ,High,38.6,1,1,1
ER-001379,Neal Gainer,Consumer,Querétaro,Querétaro,Mexico,North,Female,29,Master,Married,HF-2024-633,2024/9/25,Sep,Second Class,Home & Furniture,Curtains,$34.00 ,4,0.03,$8.50 ,$0.90 ,High,7.1,0,0,0
LL-001088,Walls Sumrall,Consumer,Wattrelos,Nord-Pas-de-Calais,France,Central,Female,37,Master,Married,HF-2024-634,2022/10/15,Jan,Second Class,Home & Furniture,Towels,$228.00 ,3,0.03,$127.50 ,$12.70 ,Medium,22.6,1,1,1
CE-003220,Kane Wallace,Home Office,Meknes,Meknès-Tafilalet,Morocco,Africa,Female,18,High School,Single,HF-2024-635,2023/7/23,Jul,Second Class,Home & Furniture,Sofas,$67.00 ,5,0.03,$13.40 ,$1.30 ,Critical,24.4,1,1,1
NG-002878,Charles Norling,Consumer,Sabzevar,Razavi Khorasan,Iran,EMEA,Female,60,Doctorate,Single,HF-2024-636,2023/7/27,Jul,Second Class,Home & Furniture,Beds,$78.00 ,4,0.02,$19.50 ,$2.00 ,Medium,25.1,1,1,1
LK-002777,Lopez Balk,Consumer,Adelaide,South Australia,Australia,Oceania,Female,34,Bachelor,Married,HF-2024-637,2022/5/29,May,Second Class,Home & Furniture,Dinning Tables,$119.00 ,5,0.01,$33.10 ,$3.30 ,Medium,6.6,1,1,1
RO-001150,Shannon Soltero,Consumer,Ribeirão Preto,São Paulo,Brazil,South,Female,18,High School,Single,HF-2024-638,2023/11/22,Nov,Second Class,Home & Furniture,Shoe Rack,$124.00 ,2,0.02,$39.00 ,$3.90 ,High,15.7,1,1,1
ER-00787,Nichols Collister,Consumer,Fresno,California,United States,West,Male,33,Bachelor,Married,HF-2024-639,2022/8/15,Feb,Second Class,Home & Furniture,Umbrellas,$70.00 ,4,0.01,$17.50 ,$1.80 ,High,4.3,1,0,1
IN-00783,Welch Fein,Corporate,Baghdad,Baghdad,Iraq,EMEA,Female,20,Associate Degree,Married,HF-2024-640,2022/6/15,Jan,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,5,0.04,$26.40 ,$2.60 ,High,22.9,1,0,0
EL-002991,Shepherd Patel,Corporate,San Francisco,California,United States,West,Female,45,Master,Married,HF-2024-641,2023/9/27,Sep,Second Class,Home & Furniture,Sofa Covers,$216.00 ,5,0.04,$92.80 ,$9.30 ,Medium,31.9,1,1,1
EZ-00789,Pena Gonzalez,Consumer,Tlalpan,Distrito Federal,Mexico,North,Female,41,Master,Single,HF-2024-642,2023/9/27,Sep,Second Class,Home & Furniture,Bed Sheets,$211.00 ,3,0.04,$105.70 ,$10.60 ,Medium,26,1,0,1
UM-00886,Davenport Mitchum,Corporate,Tasikmalaya,Jawa Barat,Indonesia,Southeast Asia,Female,22,Bachelor,Single,HF-2024-643,2022/9/14,Sep,Second Class,Home & Furniture,Curtains,$34.00 ,2,0.04,$17.00 ,$1.70 ,Critical,21.6,0,0,0
MS-00329,Faulkner Williams,Consumer,Algiers,Alger,Algeria,Africa,Female,52,Doctorate,Married,HF-2024-644,2023/7/15,Apr,Second Class,Home & Furniture,Towels,$228.00 ,1,0.02,$143.40 ,$14.30 ,High,22.1,1,1,1
RS-001844,Hobbs Saunders,Consumer,Castelldefels,Catalonia,Spain,South,Female,28,Bachelor,Single,HF-2024-645,2023/6/22,Jun,Second Class,Home & Furniture,Sofas,$67.00 ,4,0.02,$16.80 ,$1.70 ,Critical,11.3,1,1,1
IN-0042,Terrell Zeldin,Consumer,Zigong,Sichuan,China,North Asia,Male,24,Bachelor,Single,HF-2024-646,2024/1/15,May,Second Class,Home & Furniture,Beds,$78.00 ,5,0.03,$15.60 ,$1.60 ,High,29.5,0,0,0
LE-00149,Jordan Carlisle,Corporate,Kermanshah,Kermanshah,Iran,EMEA,Male,19,High School,Single,HF-2024-647,2023/7/15,Oct,Second Class,Home & Furniture,Dinning Tables,$119.00 ,3,0.01,$35.40 ,$3.50 ,High,7.7,1,0,1
ON-00191,Spears Thornton,Corporate,Ris-Orangis,Ile-de-France,France,Central,Female,20,Associate Degree,Single,HF-2024-648,2024/10/25,Oct,Second Class,Home & Furniture,Shoe Rack,$124.00 ,5,0.05,$13.00 ,$1.30 ,Critical,22.3,1,1,1
OK-001141,Lee Ashbrook,Corporate,Broken Hill,New South Wales,Australia,Oceania,Female,41,Master,Married,HF-2024-649,2024/8/15,Jun,Second Class,Home & Furniture,Umbrellas,$70.00 ,3,0.01,$23.30 ,$2.30 ,Critical,22.9,1,1,1
BS-00831,Joseph Jacobs,Home Office,Fortaleza,Ceará,Brazil,South,Female,29,Bachelor,Single,HF-2024-650,2022/2/15,Feb,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,5,0.05,$19.80 ,$2.00 ,Medium,26.3,0,0,1
ON-00278,Ross Braxton,Consumer,Dieppe,Upper Normandy,France,Central,Female,29,Bachelor,Married,HF-2024-651,2022/4/24,Apr,Second Class,Home & Furniture,Sofa Covers,$216.00 ,3,0.02,$123.00 ,$12.30 ,High,4,1,1,1
RI-001824,Lowery Shagiari,Corporate,Farmington,New Mexico,United States,West,Female,18,High School,Single,HF-2024-652,2024/12/15,Jan,Second Class,Home & Furniture,Bed Sheets,$211.00 ,4,0.03,$105.70 ,$10.60 ,High,33.9,1,1,1
IN-00783,Welch Fein,Corporate,Baghdad,Baghdad,Iraq,EMEA,Female,20,Associate Degree,Married,HF-2024-653,2024/3/23,Mar,Second Class,Home & Furniture,Curtains,$34.00 ,4,0.02,$8.50 ,$0.90 ,High,26.9,1,1,0
EE-0034,Norton Magee,Corporate,Henderson,Nevada,United States,West,Male,43,Master,Married,HF-2024-654,2024/6/15,Feb,Second Class,Home & Furniture,Towels,$228.00 ,2,0.03,$134.30 ,$13.40 ,High,17.1,0,0,0
RI-00587,Nixon Shariari,Consumer,Itamaraju,Bahia,Brazil,South,Female,25,Associate Degree,Married,HF-2024-655,2024/11/15,Jun,Second Class,Home & Furniture,Sofas,$67.00 ,2,0.05,$33.50 ,$3.40 ,Medium,26.7,1,1,1
AY-00711,Morrow Murray,Home Office,Aurora,Illinois,United States,Central,Female,20,High School,Married,HF-2024-656,2023/8/21,Aug,Second Class,Home & Furniture,Beds,$78.00 ,2,0.03,$39.00 ,$3.90 ,High,39,1,1,1
EZ-001300,Ryan Dominguez,Corporate,Nagpur,Maharashtra,India,Central Asia,Female,32,Bachelor,Married,HF-2024-657,2023/8/13,Aug,Second Class,Home & Furniture,Dinning Tables,$119.00 ,5,0.03,$21.20 ,$2.10 ,High,1.4,1,1,1
ON-002293,Horne Wilson,Consumer,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Female,18,High School,Married,HF-2024-658,2023/7/15,Oct,Second Class,Home & Furniture,Shoe Rack,$124.00 ,2,0.05,$31.60 ,$3.20 ,High,29.2,0,0,1
ND-00512,Crawford Chand,Consumer,Mahajanga,Boeny,Madagascar,Africa,Female,50,Doctorate,Married,HF-2024-659,2023/11/26,Nov,Second Class,Home & Furniture,Umbrellas,$70.00 ,4,0.02,$17.50 ,$1.80 ,High,27,0,0,1
IE-001187,Mclaughlin Leslie,Corporate,New York City,New York,United States,East,Male,27,Associate Degree,Married,HF-2024-660,2023/8/15,Sep,Second Class,Home & Furniture,Dinner Crockery,$133.00 ,2,0.04,$42.40 ,$4.20 ,High,26.3,0,0,1
LY-00193,Juarez Shonely,Consumer,Levallois-Perret,Ile-de-France,France,Central,Male,22,Associate Degree,Married,HF-2024-661,2023/4/28,Apr,Second Class,Home & Furniture,Sofa Covers,$216.00 ,1,0.05,$125.20 ,$12.50 ,High,6.2,0,1,0
MI-00391,Hurst Shami,Consumer,Kaifeng,Henan,China,North Asia,Female,19,Associate Degree,Single,HF-2024-662,2022/10/15,May,Second Class,Home & Furniture,Bed Sheets,$211.00 ,3,0.04,$105.70 ,$10.60 ,High,39.9,1,1,1
